"id";"timestamp";"activity"
"7904";"01-01-1970 11:46:45.800";"y-S2_0"
"7902";"01-01-1970 11:46:46.100";"IN_5_3-x"
"7847";"01-01-1970 11:46:46.300";"IN_7_3-y"
"7922";"01-01-1970 11:46:47.700";"IN_5_3-x"
"7862";"01-01-1970 11:46:47.800";"IN_7_3-y"
"7916";"01-01-1970 11:46:48.500";"IN_1_3-x"
"7905";"01-01-1970 11:46:50.500";"IN_7_3-y"
"7916";"01-01-1970 11:46:50.600";"IN_2_3-x"
"7930";"01-01-1970 11:46:51.200";"IN_1_0"
"7928";"01-01-1970 11:46:51.200";"IN_2_0"
"7926";"01-01-1970 11:46:51.200";"IN_3_0"
"7924";"01-01-1970 11:46:51.200";"IN_4_0"
"7929";"01-01-1970 11:46:51.200";"IN_5_0"
"7925";"01-01-1970 11:46:51.200";"IN_6_0"
"7927";"01-01-1970 11:46:51.200";"IN_7_0"
"7865";"01-01-1970 11:46:51.400";"IN_5_3-x"
"7879";"01-01-1970 11:46:53.500";"IN_2_3-x"
"7916";"01-01-1970 11:46:53.600";"IN_3_3-x"
"7902";"01-01-1970 11:46:53.600";"IN_6_3-x"
"7846";"01-01-1970 11:46:53.700";"IN_7_3-y"
"7922";"01-01-1970 11:46:55.100";"IN_6_3-x"
"7903";"01-01-1970 11:46:55.400";"IN_7_3-y"
"7916";"01-01-1970 11:46:55.800";"IN_4_3-x"
"7908";"01-01-1970 11:46:56.000";"y-S1_0"
"7879";"01-01-1970 11:46:56.400";"IN_3_3-x"
"7918";"01-01-1970 11:46:57.000";"IN_7_3-y"
"7888";"01-01-1970 11:46:58.400";"y-S1_0"
"7879";"01-01-1970 11:46:58.600";"IN_4_3-x"
"7865";"01-01-1970 11:46:58.900";"IN_6_3-x"
"7851";"01-01-1970 11:46:59.900";"y-S1_0"
"7851";"01-01-1970 11:47:01.200";"y-S2_0"
"7913";"01-01-1970 11:47:01.500";"y-S1_0"
"7840";"01-01-1970 11:47:04.400";"y-S1_0"
"7902";"01-01-1970 11:47:05.200";"IN_7_3-y"
"7840";"01-01-1970 11:47:05.700";"y-S2_0"
"7912";"01-01-1970 11:47:06.200";"IN_5_3-x"
"7922";"01-01-1970 11:47:06.700";"IN_7_3-y"
"7840";"01-01-1970 11:47:07.000";"y-S3_0"
"7840";"01-01-1970 11:47:08.300";"y-S4_0"
"7910";"01-01-1970 11:47:09.300";"IN_5_3-x"
"7865";"01-01-1970 11:47:10.500";"IN_7_3-y"
"0";"01-01-1970 11:47:11.000";"z-x"
"7927";"01-01-1970 11:47:13.000";"IN_7_3-y"
"7926";"01-01-1970 11:47:13.500";"IN_3_3-x"
"7912";"01-01-1970 11:47:13.700";"IN_6_3-x"
"7839";"01-01-1970 11:47:14.300";"y-S1_0"
"7923";"01-01-1970 11:47:14.400";"IN_1_3-x"
"7839";"01-01-1970 11:47:15.600";"y-S2_0"
"7926";"01-01-1970 11:47:15.600";"IN_4_3-x"
"7898";"01-01-1970 11:47:16.000";"y-S1_0"
"7923";"01-01-1970 11:47:16.500";"IN_2_3-x"
"7910";"01-01-1970 11:47:16.800";"IN_6_3-x"
"7839";"01-01-1970 11:47:16.900";"y-S3_0"
"7909";"01-01-1970 11:47:17.300";"IN_5_3-x"
"7896";"01-01-1970 11:47:17.600";"y-S1_0"
"7839";"01-01-1970 11:47:18.200";"y-S4_0"
"7925";"01-01-1970 11:47:18.500";"IN_6_3-x"
"7924";"01-01-1970 11:47:18.800";"IN_4_3-x"
"7896";"01-01-1970 11:47:18.900";"y-S2_0"
"7911";"01-01-1970 11:47:19.100";"y-S1_0"
"7923";"01-01-1970 11:47:19.500";"IN_3_3-x"
"0";"01-01-1970 11:47:19.800";"IN_1_3-x"
"7923";"01-01-1970 11:47:21.700";"IN_4_3-x"
"0";"01-01-1970 11:47:22.000";"IN_2_3-x"
"7890";"01-01-1970 11:47:22.600";"z-x"
"7863";"01-01-1970 11:47:23.600";"IN_5_3-x"
"7909";"01-01-1970 11:47:24.800";"IN_6_3-x"
"0";"01-01-1970 11:47:25.000";"IN_3_3-x"
"7872";"01-01-1970 11:47:25.100";"IN_5_3-x"
"7912";"01-01-1970 11:47:25.300";"IN_7_3-y"
"7895";"01-01-1970 11:47:25.800";"y-S1_0"
"7929";"01-01-1970 11:47:26.700";"IN_5_3-x"
"0";"01-01-1970 11:47:27.200";"IN_4_3-x"
"7920";"01-01-1970 11:47:27.400";"y-S1_0"
"7910";"01-01-1970 11:47:28.400";"IN_7_3-y"
"7920";"01-01-1970 11:47:28.700";"y-S2_0"
"7874";"01-01-1970 11:47:29.300";"z-x"
"7886";"01-01-1970 11:47:29.800";"IN_2_3-x"
"7925";"01-01-1970 11:47:30.000";"IN_7_3-y"
"7915";"01-01-1970 11:47:30.800";"y-S1_0"
"7863";"01-01-1970 11:47:31.100";"IN_6_3-x"
"7890";"01-01-1970 11:47:31.400";"IN_1_3-x"
"7919";"01-01-1970 11:47:32.100";"IN_5_3-x"
"7872";"01-01-1970 11:47:32.600";"IN_6_3-x"
"7886";"01-01-1970 11:47:32.700";"IN_3_3-x"
"7890";"01-01-1970 11:47:33.600";"IN_2_3-x"
"7929";"01-01-1970 11:47:34.100";"IN_6_3-x"
"7894";"01-01-1970 11:47:34.700";"z-x"
"7886";"01-01-1970 11:47:34.900";"IN_4_3-x"
"7917";"01-01-1970 11:47:35.200";"IN_5_3-x"
"7858";"01-01-1970 11:47:36.000";"y-S1_0"
"7909";"01-01-1970 11:47:36.400";"IN_7_3-y"
"7890";"01-01-1970 11:47:36.600";"IN_3_3-x"
"7874";"01-01-1970 11:47:38.100";"IN_1_3-x"
"7890";"01-01-1970 11:47:38.800";"IN_4_3-x"
"7847";"01-01-1970 11:47:39.200";"y-S1_0"
"7919";"01-01-1970 11:47:39.600";"IN_6_3-x"
"7899";"01-01-1970 11:47:39.900";"z-x"
"7937";"01-01-1970 11:47:39.900";"IN_1_0"
"7935";"01-01-1970 11:47:39.900";"IN_2_0"
"7933";"01-01-1970 11:47:39.900";"IN_3_0"
"7931";"01-01-1970 11:47:39.900";"IN_4_0"
"7936";"01-01-1970 11:47:39.900";"IN_5_0"
"7932";"01-01-1970 11:47:39.900";"IN_6_0"
"7934";"01-01-1970 11:47:39.900";"IN_7_0"
"7874";"01-01-1970 11:47:40.300";"IN_2_3-x"
"7847";"01-01-1970 11:47:40.500";"y-S2_0"
"7862";"01-01-1970 11:47:40.700";"y-S1_0"
"7847";"01-01-1970 11:47:41.800";"y-S3_0"
"7862";"01-01-1970 11:47:42.000";"y-S2_0"
"7863";"01-01-1970 11:47:42.700";"IN_7_3-y"
"7917";"01-01-1970 11:47:42.700";"IN_6_3-x"
"7847";"01-01-1970 11:47:43.100";"y-S4_0"
"7862";"01-01-1970 11:47:43.300";"y-S3_0"
"7874";"01-01-1970 11:47:43.300";"IN_3_3-x"
"7905";"01-01-1970 11:47:43.400";"y-S1_0"
"7894";"01-01-1970 11:47:43.500";"IN_1_3-x"
"7872";"01-01-1970 11:47:44.200";"IN_7_3-y"
"7862";"01-01-1970 11:47:44.600";"y-S4_0"
"7874";"01-01-1970 11:47:45.500";"IN_4_3-x"
"7929";"01-01-1970 11:47:45.700";"IN_7_3-y"
"7894";"01-01-1970 11:47:45.700";"IN_2_3-x"
"7846";"01-01-1970 11:47:46.600";"y-S1_0"
"7846";"01-01-1970 11:47:47.900";"y-S2_0"
"7903";"01-01-1970 11:47:48.300";"y-S1_0"
"7899";"01-01-1970 11:47:48.700";"IN_1_3-x"
"7894";"01-01-1970 11:47:48.700";"IN_3_3-x"
"7846";"01-01-1970 11:47:49.200";"y-S3_0"
"7918";"01-01-1970 11:47:49.900";"y-S1_0"
"7846";"01-01-1970 11:47:50.500";"y-S4_0"
"7899";"01-01-1970 11:47:50.900";"IN_2_3-x"
"7894";"01-01-1970 11:47:50.900";"IN_4_3-x"
"7919";"01-01-1970 11:47:51.200";"IN_7_3-y"
"7918";"01-01-1970 11:47:51.200";"y-S2_0"
"7916";"01-01-1970 11:47:52.100";"IN_5_3-x"
"7899";"01-01-1970 11:47:53.900";"IN_3_3-x"
"7930";"01-01-1970 11:47:54.200";"IN_1_3-x"
"7917";"01-01-1970 11:47:54.300";"IN_7_3-y"
"7879";"01-01-1970 11:47:54.900";"IN_5_3-x"
"7899";"01-01-1970 11:47:56.100";"IN_4_3-x"
"7930";"01-01-1970 11:47:56.300";"IN_2_3-x"
"7893";"01-01-1970 11:47:58.000";"IN_2_3-x"
"7902";"01-01-1970 11:47:58.100";"y-S1_0"
"7930";"01-01-1970 11:47:59.300";"IN_3_3-x"
"7922";"01-01-1970 11:47:59.600";"y-S1_0"
"7916";"01-01-1970 11:47:59.600";"IN_6_3-x"
"7881";"01-01-1970 11:48:00.800";"z-x"
"7922";"01-01-1970 11:48:00.900";"y-S2_0"
"7893";"01-01-1970 11:48:00.900";"IN_3_3-x"
"7930";"01-01-1970 11:48:01.500";"IN_4_3-x"
"7934";"01-01-1970 11:48:01.700";"IN_7_3-y"
"7879";"01-01-1970 11:48:02.400";"IN_6_3-x"
"7933";"01-01-1970 11:48:02.500";"IN_3_3-x"
"7893";"01-01-1970 11:48:03.100";"IN_4_3-x"
"7865";"01-01-1970 11:48:03.400";"y-S1_0"
"7933";"01-01-1970 11:48:04.600";"IN_4_3-x"
"7927";"01-01-1970 11:48:05.800";"y-S1_0"
"7844";"01-01-1970 11:48:06.900";"z-x"
"7932";"01-01-1970 11:48:07.100";"IN_6_3-x"
"7931";"01-01-1970 11:48:07.500";"IN_4_3-x"
"7881";"01-01-1970 11:48:09.600";"IN_1_3-x"
"7916";"01-01-1970 11:48:11.200";"IN_7_3-y"
"7881";"01-01-1970 11:48:11.800";"IN_2_3-x"
"7926";"01-01-1970 11:48:11.900";"IN_5_3-x"
"7944";"01-01-1970 11:48:13.100";"IN_1_0"
"7942";"01-01-1970 11:48:13.100";"IN_2_0"
"7940";"01-01-1970 11:48:13.100";"IN_3_0"
"7938";"01-01-1970 11:48:13.100";"IN_4_0"
"7943";"01-01-1970 11:48:13.100";"IN_5_0"
"7939";"01-01-1970 11:48:13.100";"IN_6_0"
"7941";"01-01-1970 11:48:13.100";"IN_7_0"
"7879";"01-01-1970 11:48:14.000";"IN_7_3-y"
"7881";"01-01-1970 11:48:14.800";"IN_3_3-x"
"7924";"01-01-1970 11:48:15.000";"IN_5_3-x"
"7844";"01-01-1970 11:48:15.700";"IN_1_3-x"
"7881";"01-01-1970 11:48:17.000";"IN_4_3-x"
"7844";"01-01-1970 11:48:17.900";"IN_2_3-x"
"7923";"01-01-1970 11:48:18.000";"IN_5_3-x"
"7912";"01-01-1970 11:48:18.200";"y-S1_0"
"7932";"01-01-1970 11:48:18.600";"IN_7_3-y"
"7926";"01-01-1970 11:48:19.400";"IN_6_3-x"
"7936";"01-01-1970 11:48:19.700";"IN_5_3-x"
"7844";"01-01-1970 11:48:20.900";"IN_3_3-x"
"7910";"01-01-1970 11:48:21.300";"y-S1_0"
"7924";"01-01-1970 11:48:22.500";"IN_6_3-x"
"7925";"01-01-1970 11:48:22.900";"y-S1_0"
"7844";"01-01-1970 11:48:23.100";"IN_4_3-x"
"0";"01-01-1970 11:48:23.500";"IN_5_3-x"
"7925";"01-01-1970 11:48:24.200";"y-S2_0"
"7923";"01-01-1970 11:48:25.500";"IN_6_3-x"
"7904";"01-01-1970 11:48:26.700";"z-x"
"7936";"01-01-1970 11:48:27.100";"IN_6_3-x"
"7909";"01-01-1970 11:48:29.300";"y-S1_0"
"7900";"01-01-1970 11:48:29.500";"IN_2_3-x"
"7926";"01-01-1970 11:48:31.000";"IN_7_3-y"
"0";"01-01-1970 11:48:31.000";"IN_6_3-x"
"7886";"01-01-1970 11:48:31.200";"IN_5_3-x"
"7900";"01-01-1970 11:48:32.400";"IN_3_3-x"
"7924";"01-01-1970 11:48:34.100";"IN_7_3-y"
"7900";"01-01-1970 11:48:34.600";"IN_4_3-x"
"7890";"01-01-1970 11:48:35.100";"IN_5_3-x"
"7940";"01-01-1970 11:48:35.400";"IN_3_3-x"
"7904";"01-01-1970 11:48:35.500";"IN_1_3-x"
"7863";"01-01-1970 11:48:35.600";"y-S1_0"
"7863";"01-01-1970 11:48:36.900";"y-S2_0"
"7923";"01-01-1970 11:48:37.100";"IN_7_3-y"
"7872";"01-01-1970 11:48:37.100";"y-S1_0"
"7940";"01-01-1970 11:48:37.500";"IN_4_3-x"
"7904";"01-01-1970 11:48:37.700";"IN_2_3-x"
"7863";"01-01-1970 11:48:38.200";"y-S3_0"
"7929";"01-01-1970 11:48:38.600";"y-S1_0"
"7936";"01-01-1970 11:48:38.700";"IN_7_3-y"
"7886";"01-01-1970 11:48:38.700";"IN_6_3-x"
"7863";"01-01-1970 11:48:39.500";"y-S4_0"
"7929";"01-01-1970 11:48:39.900";"y-S2_0"
"7939";"01-01-1970 11:48:40.400";"IN_6_3-x"
"7941";"01-01-1970 11:48:40.400";"IN_7_3-y"
"7938";"01-01-1970 11:48:40.700";"IN_4_3-x"
"7904";"01-01-1970 11:48:40.700";"IN_3_3-x"
"7874";"01-01-1970 11:48:41.800";"IN_5_3-x"
"7851";"01-01-1970 11:48:42.100";"z-x"
"0";"01-01-1970 11:48:42.600";"IN_7_3-y"
"7890";"01-01-1970 11:48:42.600";"IN_6_3-x"
"7937";"01-01-1970 11:48:42.900";"IN_1_3-x"
"7904";"01-01-1970 11:48:42.900";"IN_4_3-x"
"7919";"01-01-1970 11:48:44.100";"y-S1_0"
"7937";"01-01-1970 11:48:45.000";"IN_2_3-x"
"7917";"01-01-1970 11:48:47.200";"y-S1_0"
"7894";"01-01-1970 11:48:47.200";"IN_5_3-x"
"7937";"01-01-1970 11:48:48.000";"IN_3_3-x"
"7943";"01-01-1970 11:48:48.800";"IN_5_3-x"
"7874";"01-01-1970 11:48:49.300";"IN_6_3-x"
"7937";"01-01-1970 11:48:50.200";"IN_4_3-x"
"7886";"01-01-1970 11:48:50.300";"IN_7_3-y"
"7851";"01-01-1970 11:48:50.900";"IN_1_3-x"
"7939";"01-01-1970 11:48:51.900";"IN_7_3-y"
"7899";"01-01-1970 11:48:52.400";"IN_5_3-x"
"7851";"01-01-1970 11:48:53.100";"IN_2_3-x"
"7890";"01-01-1970 11:48:54.200";"IN_7_3-y"
"7934";"01-01-1970 11:48:54.500";"y-S1_0"
"7894";"01-01-1970 11:48:54.700";"IN_6_3-x"
"7851";"01-01-1970 11:48:56.100";"IN_3_3-x"
"7943";"01-01-1970 11:48:56.200";"IN_6_3-x"
"7951";"01-01-1970 11:48:56.800";"IN_1_0"
"7949";"01-01-1970 11:48:56.800";"IN_2_0"
"7947";"01-01-1970 11:48:56.800";"IN_3_0"
"7945";"01-01-1970 11:48:56.800";"IN_4_0"
"7950";"01-01-1970 11:48:56.800";"IN_5_0"
"7946";"01-01-1970 11:48:56.800";"IN_6_0"
"7948";"01-01-1970 11:48:56.800";"IN_7_0"
"7930";"01-01-1970 11:48:57.800";"IN_5_3-x"
"7851";"01-01-1970 11:48:58.300";"IN_4_3-x"
"7893";"01-01-1970 11:48:59.400";"IN_5_3-x"
"7896";"01-01-1970 11:48:59.800";"z-x"
"7899";"01-01-1970 11:48:59.900";"IN_6_3-x"
"7907";"01-01-1970 11:49:00.700";"IN_2_3-x"
"7874";"01-01-1970 11:49:00.900";"IN_7_3-y"
"7933";"01-01-1970 11:49:00.900";"IN_5_3-x"
"7907";"01-01-1970 11:49:03.600";"IN_3_3-x"
"7931";"01-01-1970 11:49:03.700";"IN_5_3-x"
"7916";"01-01-1970 11:49:04.100";"y-S1_0"
"7930";"01-01-1970 11:49:05.300";"IN_6_3-x"
"7907";"01-01-1970 11:49:05.800";"IN_4_3-x"
"7894";"01-01-1970 11:49:06.300";"IN_7_3-y"
"7879";"01-01-1970 11:49:06.900";"y-S1_0"
"7893";"01-01-1970 11:49:06.900";"IN_6_3-x"
"7943";"01-01-1970 11:49:07.800";"IN_7_3-y"
"7933";"01-01-1970 11:49:08.400";"IN_6_3-x"
"7896";"01-01-1970 11:49:08.600";"IN_1_3-x"
"7896";"01-01-1970 11:49:10.800";"IN_2_3-x"
"7931";"01-01-1970 11:49:11.200";"IN_6_3-x"
"7899";"01-01-1970 11:49:11.500";"IN_7_3-y"
"7932";"01-01-1970 11:49:11.500";"y-S1_0"
"7881";"01-01-1970 11:49:13.300";"IN_5_3-x"
"7896";"01-01-1970 11:49:13.800";"IN_3_3-x"
"7858";"01-01-1970 11:49:14.400";"z-x"
"7896";"01-01-1970 11:49:16.000";"IN_4_3-x"
"7944";"01-01-1970 11:49:16.100";"IN_1_3-x"
"7930";"01-01-1970 11:49:16.900";"IN_7_3-y"
"7944";"01-01-1970 11:49:18.200";"IN_2_3-x"
"7893";"01-01-1970 11:49:18.500";"IN_7_3-y"
"7844";"01-01-1970 11:49:19.400";"IN_5_3-x"
"7933";"01-01-1970 11:49:20.000";"IN_7_3-y"
"7881";"01-01-1970 11:49:20.800";"IN_6_3-x"
"7944";"01-01-1970 11:49:21.200";"IN_3_3-x"
"7947";"01-01-1970 11:49:22.700";"IN_3_3-x"
"7931";"01-01-1970 11:49:22.800";"IN_7_3-y"
"7858";"01-01-1970 11:49:23.200";"IN_1_3-x"
"7944";"01-01-1970 11:49:23.400";"IN_4_3-x"
"7926";"01-01-1970 11:49:23.900";"y-S1_0"
"7946";"01-01-1970 11:49:24.000";"IN_6_3-x"
"7948";"01-01-1970 11:49:24.500";"IN_7_3-y"
"7947";"01-01-1970 11:49:24.800";"IN_4_3-x"
"7858";"01-01-1970 11:49:25.400";"IN_2_3-x"
"7945";"01-01-1970 11:49:26.500";"IN_4_3-x"
"7903";"01-01-1970 11:49:26.700";"z-x"
"7844";"01-01-1970 11:49:26.900";"IN_6_3-x"
"7924";"01-01-1970 11:49:27.000";"y-S1_0"
"7958";"01-01-1970 11:49:28.000";"IN_1_0"
"7956";"01-01-1970 11:49:28.000";"IN_2_0"
"7954";"01-01-1970 11:49:28.000";"IN_3_0"
"7952";"01-01-1970 11:49:28.000";"IN_4_0"
"7957";"01-01-1970 11:49:28.000";"IN_5_0"
"7953";"01-01-1970 11:49:28.000";"IN_6_0"
"7955";"01-01-1970 11:49:28.000";"IN_7_0"
"7858";"01-01-1970 11:49:28.400";"IN_3_3-x"
"7923";"01-01-1970 11:49:30.000";"y-S1_0"
"7858";"01-01-1970 11:49:30.600";"IN_4_3-x"
"7900";"01-01-1970 11:49:30.900";"IN_5_3-x"
"7936";"01-01-1970 11:49:31.600";"y-S1_0"
"7881";"01-01-1970 11:49:32.400";"IN_7_3-y"
"7936";"01-01-1970 11:49:32.900";"y-S2_0"
"7941";"01-01-1970 11:49:33.200";"y-S1_0"
"7940";"01-01-1970 11:49:33.800";"IN_5_3-x"
"7914";"01-01-1970 11:49:35.500";"IN_2_3-x"
"7946";"01-01-1970 11:49:35.500";"IN_7_3-y"
"0";"01-01-1970 11:49:35.500";"y-S1_0"
"7903";"01-01-1970 11:49:35.500";"IN_1_3-x"
"0";"01-01-1970 11:49:36.800";"y-S2_0"
"7938";"01-01-1970 11:49:36.900";"IN_5_3-x"
"7903";"01-01-1970 11:49:37.700";"IN_2_3-x"
"0";"01-01-1970 11:49:38.100";"y-S3_0"
"7914";"01-01-1970 11:49:38.400";"IN_3_3-x"
"7900";"01-01-1970 11:49:38.400";"IN_6_3-x"
"7844";"01-01-1970 11:49:38.500";"IN_7_3-y"
"7904";"01-01-1970 11:49:39.200";"IN_5_3-x"
"0";"01-01-1970 11:49:39.400";"y-S4_0"
"7914";"01-01-1970 11:49:40.600";"IN_4_3-x"
"7903";"01-01-1970 11:49:40.700";"IN_3_3-x"
"7950";"01-01-1970 11:49:40.800";"IN_5_3-x"
"7940";"01-01-1970 11:49:41.300";"IN_6_3-x"
"7903";"01-01-1970 11:49:42.900";"IN_4_3-x"
"7886";"01-01-1970 11:49:43.200";"y-S1_0"
"7938";"01-01-1970 11:49:44.400";"IN_6_3-x"
"7939";"01-01-1970 11:49:44.800";"y-S1_0"
"7939";"01-01-1970 11:49:46.100";"y-S2_0"
"7937";"01-01-1970 11:49:46.500";"IN_5_3-x"
"7904";"01-01-1970 11:49:46.700";"IN_6_3-x"
"7890";"01-01-1970 11:49:47.100";"y-S1_0"
"7950";"01-01-1970 11:49:48.200";"IN_6_3-x"
"7890";"01-01-1970 11:49:48.400";"y-S2_0"
"7890";"01-01-1970 11:49:49.700";"y-S3_0"
"7900";"01-01-1970 11:49:50.000";"IN_7_3-y"
"7954";"01-01-1970 11:49:50.300";"IN_3_3-x"
"7890";"01-01-1970 11:49:51.000";"y-S4_0"
"7954";"01-01-1970 11:49:52.400";"IN_4_3-x"
"7940";"01-01-1970 11:49:52.900";"IN_7_3-y"
"7874";"01-01-1970 11:49:53.800";"y-S1_0"
"7937";"01-01-1970 11:49:54.000";"IN_6_3-x"
"7851";"01-01-1970 11:49:54.600";"IN_5_3-x"
"7874";"01-01-1970 11:49:55.100";"y-S2_0"
"7953";"01-01-1970 11:49:55.500";"IN_6_3-x"
"7952";"01-01-1970 11:49:55.600";"IN_4_3-x"
"7938";"01-01-1970 11:49:56.000";"IN_7_3-y"
"7874";"01-01-1970 11:49:56.400";"y-S3_0"
"7874";"01-01-1970 11:49:57.700";"y-S4_0"
"7904";"01-01-1970 11:49:58.300";"IN_7_3-y"
"7894";"01-01-1970 11:49:59.200";"y-S1_0"
"7951";"01-01-1970 11:49:59.800";"IN_1_3-x"
"7950";"01-01-1970 11:49:59.800";"IN_7_3-y"
"7894";"01-01-1970 11:50:00.500";"y-S2_0"
"7943";"01-01-1970 11:50:00.700";"y-S1_0"
"7955";"01-01-1970 11:50:01.400";"IN_7_3-y"
"7894";"01-01-1970 11:50:01.800";"y-S3_0"
"7951";"01-01-1970 11:50:01.900";"IN_2_3-x"
"7907";"01-01-1970 11:50:02.100";"IN_5_3-x"
"7851";"01-01-1970 11:50:02.100";"IN_6_3-x"
"7894";"01-01-1970 11:50:03.100";"y-S4_0"
"7921";"01-01-1970 11:50:03.500";"IN_2_3-x"
"7957";"01-01-1970 11:50:03.600";"IN_5_3-x"
"7965";"01-01-1970 11:50:04.300";"IN_1_0"
"7963";"01-01-1970 11:50:04.300";"IN_2_0"
"7961";"01-01-1970 11:50:04.300";"IN_3_0"
"7959";"01-01-1970 11:50:04.300";"IN_4_0"
"7964";"01-01-1970 11:50:04.300";"IN_5_0"
"7960";"01-01-1970 11:50:04.300";"IN_6_0"
"7962";"01-01-1970 11:50:04.300";"IN_7_0"
"7899";"01-01-1970 11:50:04.400";"y-S1_0"
"7951";"01-01-1970 11:50:04.900";"IN_3_3-x"
"7937";"01-01-1970 11:50:05.600";"IN_7_3-y"
"7899";"01-01-1970 11:50:05.700";"y-S2_0"
"7921";"01-01-1970 11:50:06.400";"IN_3_3-x"
"7953";"01-01-1970 11:50:07.000";"IN_7_3-y"
"7899";"01-01-1970 11:50:07.000";"y-S3_0"
"7951";"01-01-1970 11:50:07.100";"IN_4_3-x"
"7899";"01-01-1970 11:50:08.300";"y-S4_0"
"7921";"01-01-1970 11:50:08.600";"IN_4_3-x"
"7907";"01-01-1970 11:50:09.600";"IN_6_3-x"
"7930";"01-01-1970 11:50:09.800";"y-S1_0"
"7957";"01-01-1970 11:50:11.000";"IN_6_3-x"
"7893";"01-01-1970 11:50:11.400";"y-S1_0"
"7896";"01-01-1970 11:50:12.300";"IN_5_3-x"
"7893";"01-01-1970 11:50:12.700";"y-S2_0"
"7933";"01-01-1970 11:50:12.900";"y-S1_0"
"7851";"01-01-1970 11:50:13.700";"IN_7_3-y"
"7931";"01-01-1970 11:50:15.700";"y-S1_0"
"7948";"01-01-1970 11:50:17.300";"y-S1_0"
"7948";"01-01-1970 11:50:18.600";"y-S2_0"
"7944";"01-01-1970 11:50:19.700";"IN_5_3-x"
"7896";"01-01-1970 11:50:19.800";"IN_6_3-x"
"7947";"01-01-1970 11:50:21.100";"IN_5_3-x"
"7907";"01-01-1970 11:50:21.200";"IN_7_3-y"
"7957";"01-01-1970 11:50:22.600";"IN_7_3-y"
"7945";"01-01-1970 11:50:22.700";"IN_5_3-x"
"7881";"01-01-1970 11:50:25.300";"y-S1_0"
"7962";"01-01-1970 11:50:26.100";"IN_7_3-y"
"7961";"01-01-1970 11:50:26.600";"IN_3_3-x"
"7881";"01-01-1970 11:50:26.600";"y-S2_0"
"7858";"01-01-1970 11:50:26.900";"IN_5_3-x"
"7944";"01-01-1970 11:50:27.200";"IN_6_3-x"
"7881";"01-01-1970 11:50:27.900";"y-S3_0"
"7946";"01-01-1970 11:50:28.400";"y-S1_0"
"7947";"01-01-1970 11:50:28.600";"IN_6_3-x"
"7961";"01-01-1970 11:50:28.700";"IN_4_3-x"
"7881";"01-01-1970 11:50:29.200";"y-S4_0"
"7945";"01-01-1970 11:50:30.200";"IN_6_3-x"
"7958";"01-01-1970 11:50:31.000";"IN_1_3-x"
"7896";"01-01-1970 11:50:31.400";"IN_7_3-y"
"7844";"01-01-1970 11:50:31.400";"y-S1_0"
"7960";"01-01-1970 11:50:31.700";"IN_6_3-x"
"7972";"01-01-1970 11:50:31.700";"IN_1_0"
"7970";"01-01-1970 11:50:31.700";"IN_2_0"
"7968";"01-01-1970 11:50:31.700";"IN_3_0"
"7966";"01-01-1970 11:50:31.700";"IN_4_0"
"7971";"01-01-1970 11:50:31.700";"IN_5_0"
"7967";"01-01-1970 11:50:31.700";"IN_6_0"
"7969";"01-01-1970 11:50:31.700";"IN_7_0"
"7959";"01-01-1970 11:50:31.900";"IN_4_3-x"
"7844";"01-01-1970 11:50:32.700";"y-S2_0"
"7958";"01-01-1970 11:50:33.100";"IN_2_3-x"
"7844";"01-01-1970 11:50:34.000";"y-S3_0"
"7858";"01-01-1970 11:50:34.400";"IN_6_3-x"
"7844";"01-01-1970 11:50:35.300";"y-S4_0"
"7958";"01-01-1970 11:50:36.100";"IN_3_3-x"
"7914";"01-01-1970 11:50:36.900";"IN_5_3-x"
"7958";"01-01-1970 11:50:38.300";"IN_4_3-x"
"7944";"01-01-1970 11:50:38.800";"IN_7_3-y"
"7903";"01-01-1970 11:50:39.200";"IN_5_3-x"
"7947";"01-01-1970 11:50:40.200";"IN_7_3-y"
"7964";"01-01-1970 11:50:40.900";"IN_5_3-x"
"7928";"01-01-1970 11:50:41.200";"IN_2_3-x"
"7945";"01-01-1970 11:50:41.800";"IN_7_3-y"
"7916";"01-01-1970 11:50:42.500";"z-x"
"7900";"01-01-1970 11:50:42.900";"y-S1_0"
"7960";"01-01-1970 11:50:43.200";"IN_7_3-y"
"7928";"01-01-1970 11:50:44.100";"IN_3_3-x"
"7914";"01-01-1970 11:50:44.400";"IN_6_3-x"
"7940";"01-01-1970 11:50:45.800";"y-S1_0"
"7858";"01-01-1970 11:50:46.000";"IN_7_3-y"
"7928";"01-01-1970 11:50:46.300";"IN_4_3-x"
"7903";"01-01-1970 11:50:46.700";"IN_6_3-x"
"7964";"01-01-1970 11:50:48.300";"IN_6_3-x"
"7954";"01-01-1970 11:50:48.700";"IN_5_3-x"
"7938";"01-01-1970 11:50:48.900";"y-S1_0"
"7904";"01-01-1970 11:50:51.200";"y-S1_0"
"7916";"01-01-1970 11:50:51.300";"IN_1_3-x"
"7952";"01-01-1970 11:50:51.800";"IN_5_3-x"
"7904";"01-01-1970 11:50:52.500";"y-S2_0"
"7950";"01-01-1970 11:50:52.700";"y-S1_0"
"7969";"01-01-1970 11:50:53.500";"IN_7_3-y"
"7916";"01-01-1970 11:50:53.500";"IN_2_3-x"
"7904";"01-01-1970 11:50:53.800";"y-S3_0"
"7968";"01-01-1970 11:50:54.000";"IN_3_3-x"
"7955";"01-01-1970 11:50:54.200";"y-S1_0"
